969;Turning Hand Counterclockwise
120896;Pulling Hand In
9451;Thumb Up
21916;Swiping Left
82931;Sliding Two Fingers Down
133290;Shaking Hand
72715;Drumming Fingers
12158;Pulling Hand In
2175;Doing other things
111213;Sliding Two Fingers Up
104299;Zooming Out With Full Hand
144512;Doing other things
74731;No gesture
145325;Zooming In With Two Fingers
131586;Thumb Down
53626;Doing other things
14473;Stop Sign
21769;Rolling Hand Forward
77496;Shaking Hand
58296;Pulling Hand In
42754;Swiping Down
43319;Pulling Hand In
17988;Swiping Right
144294;Sliding Two Fingers Right
123771;Sliding Two Fingers Left
136865;Rolling Hand Forward
88932;Pushing Hand Away
77740;Pushing Hand Away
18763;Rolling Hand Forward
136384;No gesture
135299;Swiping Down
140961;Pulling Hand In
7385;Pulling Hand In
136413;Zooming Out With Two Fingers
73323;No gesture
87738;Sliding Two Fingers Right
128917;Swiping Down
110273;Pushing Hand Away
9713;Swiping Left
45539;Pushing Hand Away
76677;Zooming Out With Two Fingers
648;Rolling Hand Backward
132771;Turning Hand Counterclockwise
17610;Rolling Hand Forward
43744;Drumming Fingers
66952;Stop Sign
110892;Thumb Down
48765;Doing other things
126157;Zooming Out With Full Hand
113660;Thumb Down
130978;Thumb Down
64778;Zooming In With Two Fingers
80630;Pushing Hand Away
49384;Doing other things
99204;Doing other things
123006;Swiping Down
120901;Thumb Up
9445;Sliding Two Fingers Left
128845;Stop Sign
138712;Swiping Down
76408;No gesture
120130;Sliding Two Fingers Left
75600;Pulling Two Fingers In
42296;Doing other things
9758;Rolling Hand Backward
62066;Sliding Two Fingers Left
26413;Rolling Hand Backward
6133;Drumming Fingers
125395;Rolling Hand Backward
76521;Drumming Fingers
125344;Sliding Two Fingers Down
40357;No gesture
57379;Pushing Two Fingers Away
92339;Doing other things
82207;Sliding Two Fingers Right
132076;Swiping Right
87672;Rolling Hand Backward
124770;Pushing Two Fingers Away
144373;Swiping Down
145487;Rolling Hand Backward
33993;Zooming In With Two Fingers
127386;Rolling Hand Backward
147044;Sliding Two Fingers Right
73223;Pushing Hand Away
78056;Sliding Two Fingers Left
71866;Pulling Hand In
96141;Zooming Out With Two Fingers
118954;Rolling Hand Backward
103548;Turning Hand Counterclockwise
86777;Shaking Hand
1798;Swiping Down
9228;Zooming Out With Full Hand
55434;Zooming In With Full Hand
55053;Doing other things
147349;Zooming In With Two Fingers
50241;Swiping Left
105193;Rolling Hand Forward
65735;Thumb Up
128630;Thumb Up
15792;Sliding Two Fingers Left
3558;Zooming In With Two Fingers
119855;Rolling Hand Backward
104249;Thumb Up
139737;Sliding Two Fingers Right
79780;Swiping Left
18341;Swiping Down
40414;Doing other things
114369;Rolling Hand Backward
68463;Doing other things
93532;Zooming In With Two Fingers
55980;Drumming Fingers
27302;Drumming Fingers
12220;Zooming In With Two Fingers
70417;Doing other things
72988;Doing other things
87743;Swiping Right
89276;Swiping Down
63544;Drumming Fingers
73296;Pushing Hand Away
26766;No gesture
106214;Doing other things
54921;Pushing Hand Away
135484;Rolling Hand Forward
1606;Zooming In With Two Fingers
132093;Sliding Two Fingers Down
75083;Turning Hand Counterclockwise
81798;Doing other things
141498;Sliding Two Fingers Right
10461;Rolling Hand Backward
79667;Zooming In With Full Hand
19733;Doing other things
21675;Sliding Two Fingers Left
96082;Thumb Down
9688;Swiping Right
139368;Rolling Hand Backward
10055;Pulling Two Fingers In
113880;Turning Hand Counterclockwise
34470;Pushing Two Fingers Away
12570;Turning Hand Counterclockwise
50255;Swiping Right
137083;No gesture
23002;Drumming Fingers
56705;Rolling Hand Backward
137376;Thumb Down
2184;Swiping Left
92629;Zooming Out With Full Hand
58449;Pushing Hand Away
136816;Turning Hand Clockwise
137597;Doing other things
60693;Zooming In With Full Hand
78426;Thumb Down
106355;Zooming In With Two Fingers
80632;Sliding Two Fingers Left
86300;Stop Sign
117123;No gesture
85504;Turning Hand Counterclockwise
5572;Rolling Hand Forward
49834;Thumb Down
40148;Doing other things
17560;No gesture
55578;Zooming Out With Full Hand
93557;Pushing Two Fingers Away
73105;Zooming In With Full Hand
147299;Shaking Hand
141987;Sliding Two Fingers Right
30365;Zooming Out With Full Hand
145618;Rolling Hand Forward
116186;Pulling Two Fingers In
85974;Turning Hand Counterclockwise
116426;Thumb Down
27512;Rolling Hand Forward
16871;Doing other things
98606;Swiping Down
48439;Zooming In With Full Hand
118552;Zooming Out With Two Fingers
70004;Zooming In With Two Fingers
93567;Pulling Hand In
147052;Doing other things
134445;Pushing Hand Away
18070;Pulling Two Fingers In
71078;Thumb Down
91835;Doing other things
94023;Doing other things
115450;Doing other things
92561;Pulling Two Fingers In
113082;Rolling Hand Forward
94395;Pulling Two Fingers In
143316;Zooming Out With Two Fingers
140201;Thumb Down
12222;Pulling Hand In
1164;Drumming Fingers
83309;Swiping Right
77122;Pushing Hand Away
77463;Sliding Two Fingers Left
69807;Zooming Out With Full Hand
84024;Zooming In With Two Fingers
21841;Shaking Hand
94111;Doing other things
131936;Stop Sign
7454;Swiping Down
95657;No gesture
41474;Rolling Hand Backward
23124;Sliding Two Fingers Left
35596;Swiping Down
114010;Turning Hand Counterclockwise
102449;Rolling Hand Backward
130007;Swiping Right
144364;Thumb Up
145108;Stop Sign
6245;Doing other things
138734;Drumming Fingers
132096;Rolling Hand Forward
118443;Thumb Up
112071;Doing other things
142351;Stop Sign
118726;Sliding Two Fingers Left
17456;Zooming In With Full Hand
12154;Sliding Two Fingers Down
56145;Swiping Down
102676;Sliding Two Fingers Left
141126;Swiping Down
21948;Doing other things
21024;Zooming In With Two Fingers
81695;Shaking Hand
138829;Pulling Hand In
30189;Doing other things
67838;Sliding Two Fingers Left
72194;Swiping Down
143731;No gesture
98451;Swiping Left
20867;Rolling Hand Backward
13160;Sliding Two Fingers Down
13065;Swiping Down
20666;No gesture
16710;Sliding Two Fingers Down
145139;Thumb Down
98136;Zooming Out With Full Hand
91542;Drumming Fingers
92824;Doing other things
81668;No gesture
62759;Doing other things
108836;Zooming Out With Full Hand
137564;Swiping Down
25957;Swiping Up
46981;Doing other things
43941;Zooming Out With Full Hand
116137;Drumming Fingers
93382;Zooming Out With Full Hand
40189;Shaking Hand
103980;Pulling Two Fingers In
87381;Doing other things
35365;Pulling Hand In
15764;Sliding Two Fingers Down
87415;Pulling Hand In
145909;Sliding Two Fingers Down
52789;Doing other things
88670;No gesture
11583;Doing other things
113877;Turning Hand Counterclockwise
35300;Sliding Two Fingers Left
60136;Drumming Fingers
116798;Zooming Out With Two Fingers
78344;Swiping Left
88952;Turning Hand Clockwise
72787;Thumb Down
21262;Sliding Two Fingers Left
128650;Sliding Two Fingers Left
124470;Swiping Left
131574;Zooming Out With Full Hand
106326;Stop Sign
67078;Pushing Hand Away
82270;Swiping Left
105597;Rolling Hand Backward
43934;No gesture
22752;Turning Hand Clockwise
125674;Turning Hand Counterclockwise
130122;Sliding Two Fingers Left
126713;Pulling Two Fingers In
100170;Swiping Right
93738;Turning Hand Counterclockwise
106718;Thumb Down
115620;Doing other things
79227;Doing other things
80644;No gesture
2519;Sliding Two Fingers Right
103223;Drumming Fingers
94971;Doing other things
124424;Sliding Two Fingers Left
129996;Stop Sign
95563;Shaking Hand
2094;Stop Sign
95840;Zooming Out With Two Fingers
139694;Sliding Two Fingers Down
105175;Sliding Two Fingers Up
62383;No gesture
138135;Turning Hand Clockwise
117532;Rolling Hand Backward
86770;Doing other things
30012;Swiping Down
96573;No gesture
120793;Stop Sign
140998;Pulling Two Fingers In
3184;Thumb Down
119343;Zooming Out With Two Fingers
69414;No gesture
106944;Shaking Hand
68505;Drumming Fingers
91841;Drumming Fingers
110878;Drumming Fingers
23221;Swiping Right
5609;Swiping Down
55481;Swiping Up
111343;Zooming Out With Two Fingers
129638;Shaking Hand
35197;Pushing Two Fingers Away
18696;Thumb Up
99721;Turning Hand Clockwise
137235;Doing other things
93455;Doing other things
3357;Pushing Hand Away
54535;Pushing Hand Away
50461;Sliding Two Fingers Left
132458;Zooming Out With Full Hand
140054;Thumb Up
99377;Doing other things
136421;Drumming Fingers
1196;Swiping Right
100131;Swiping Left
95662;Thumb Up
76440;Shaking Hand
76526;Thumb Up
44598;Swiping Down
54714;Sliding Two Fingers Left
113876;Zooming Out With Two Fingers
85612;Doing other things
30096;Turning Hand Counterclockwise
114339;Shaking Hand
47467;Sliding Two Fingers Down
5474;Pushing Hand Away
71915;Swiping Down
140158;Zooming In With Full Hand
8294;Swiping Up
73124;Swiping Left
105387;Swiping Right
51257;Sliding Two Fingers Right
122718;Pulling Two Fingers In
125557;Doing other things
136266;Zooming In With Full Hand
108892;Sliding Two Fingers Up
74959;Doing other things
145723;Doing other things
110425;Swiping Left
7815;Pulling Two Fingers In
119271;Sliding Two Fingers Left
106650;Pulling Two Fingers In
35680;Stop Sign
74938;Doing other things
47917;Swiping Down
28343;Sliding Two Fingers Down
104861;Doing other things
35453;Swiping Right
130633;Zooming In With Two Fingers
82969;Swiping Right
143693;Doing other things
118850;Sliding Two Fingers Right
122286;Doing other things
22710;Thumb Down
117156;Swiping Down
4578;Zooming Out With Two Fingers
111417;Pulling Two Fingers In
96405;Sliding Two Fingers Down
27498;Sliding Two Fingers Down
115604;Turning Hand Clockwise
107990;Swiping Down
83938;Pulling Two Fingers In
109137;Stop Sign
58645;Sliding Two Fingers Down
86370;Zooming Out With Full Hand
34212;Zooming In With Full Hand
105919;Sliding Two Fingers Right
26959;Swiping Down
141205;Shaking Hand
79321;Stop Sign
60609;Swiping Right
65701;Pulling Hand In
65147;Pulling Two Fingers In
134000;Sliding Two Fingers Left
4621;Doing other things
13380;Zooming Out With Two Fingers
96173;Doing other things
49965;Swiping Down
130477;Swiping Down
125278;Doing other things
65533;Pulling Two Fingers In
59651;Pulling Hand In
27266;Pulling Two Fingers In
114192;Rolling Hand Backward
40704;Doing other things
61390;Zooming In With Two Fingers
77820;Zooming Out With Full Hand
135612;Zooming Out With Two Fingers
110557;Swiping Down
93735;Pushing Two Fingers Away
63515;Turning Hand Clockwise
10072;Thumb Up
131701;Doing other things
128277;Sliding Two Fingers Down
141210;Rolling Hand Forward
92360;Zooming In With Two Fingers
3520;Thumb Down
22704;Zooming Out With Two Fingers
3485;Zooming In With Two Fingers
130285;Swiping Down
47313;Shaking Hand
112322;Swiping Down
94915;Drumming Fingers
17423;Pushing Hand Away
23621;Doing other things
45828;Sliding Two Fingers Down
1305;Stop Sign
91854;Doing other things
126852;Doing other things
142667;Zooming Out With Two Fingers
38370;Swiping Down
142089;Thumb Down
54962;Pushing Two Fingers Away
60760;Swiping Right
125628;Pushing Two Fingers Away
76697;Sliding Two Fingers Up
136889;Doing other things
117715;Zooming Out With Full Hand
147708;Swiping Left
34118;No gesture
143386;Drumming Fingers
85986;Sliding Two Fingers Down
78457;Stop Sign
49423;Pushing Two Fingers Away
40157;Doing other things
112594;Thumb Down
51405;Zooming In With Full Hand
67851;Sliding Two Fingers Left
110622;Swiping Down
74382;Sliding Two Fingers Down
107203;Zooming In With Full Hand
89972;Rolling Hand Backward
142123;Pulling Hand In
76765;Swiping Up
71621;Drumming Fingers
54877;Doing other things
37218;Thumb Up
28884;Pushing Two Fingers Away
103806;Sliding Two Fingers Left
62604;Sliding Two Fingers Down
10585;Zooming Out With Two Fingers
84128;Stop Sign
93173;No gesture
34283;Drumming Fingers
79030;Pulling Hand In
88346;Turning Hand Clockwise
138561;Sliding Two Fingers Left
98202;Sliding Two Fingers Down
87423;No gesture
141423;Sliding Two Fingers Left
65230;Thumb Up
96270;Sliding Two Fingers Down
35964;Sliding Two Fingers Down
127839;Pulling Two Fingers In
14806;Pushing Two Fingers Away
26984;Swiping Left
48558;Rolling Hand Backward
63857;Zooming Out With Two Fingers
4990;Doing other things
129016;No gesture
38658;Sliding Two Fingers Right
135999;Thumb Down
100591;Pulling Two Fingers In
139592;Swiping Up
146901;Turning Hand Counterclockwise
107350;Swiping Right
43148;Doing other things
129043;Drumming Fingers
140814;Zooming In With Two Fingers
137894;Doing other things
107848;Zooming In With Full Hand
123130;Pushing Two Fingers Away
119568;Rolling Hand Backward
89879;Zooming Out With Full Hand
7053;Doing other things
43846;Turning Hand Counterclockwise
58354;Doing other things
76326;Shaking Hand
121769;Doing other things
111468;Zooming In With Full Hand
84197;Swiping Left
105608;Sliding Two Fingers Left
87469;No gesture
38293;Doing other things
21;Sliding Two Fingers Down
6953;Stop Sign
102021;Swiping Up
9158;Zooming In With Two Fingers
114768;Shaking Hand
51710;Doing other things
111117;Shaking Hand
120437;Thumb Up
36798;Zooming Out With Two Fingers
46295;Sliding Two Fingers Left
142138;Swiping Down
3498;Sliding Two Fingers Left
118595;Drumming Fingers
131345;Sliding Two Fingers Right
124248;Thumb Down
77513;Thumb Up
55961;Rolling Hand Backward
40487;No gesture
11953;Sliding Two Fingers Down
140361;Pushing Hand Away
95588;Sliding Two Fingers Right
7343;Turning Hand Counterclockwise
137397;Thumb Down
98802;Sliding Two Fingers Left
136343;Doing other things
50193;Sliding Two Fingers Down
87266;Doing other things
110785;Zooming In With Full Hand
86799;Rolling Hand Backward
72301;Rolling Hand Backward
26263;Rolling Hand Forward
55301;Sliding Two Fingers Down
46417;Doing other things
143235;Sliding Two Fingers Left
10464;Thumb Down
95683;Swiping Right
17064;Rolling Hand Forward
98804;Rolling Hand Backward
106709;Turning Hand Counterclockwise
23217;Sliding Two Fingers Down
125402;Sliding Two Fingers Right
122299;Swiping Right
126162;Doing other things
96886;Pulling Hand In
100259;Pulling Hand In
127457;Thumb Down
148031;Rolling Hand Forward
16940;Sliding Two Fingers Down
95973;Sliding Two Fingers Left
9967;Pushing Hand Away
36404;Swiping Right
42888;Sliding Two Fingers Down
70456;Doing other things
22992;Doing other things
145440;Stop Sign
21030;Drumming Fingers
75275;Thumb Up
61002;Swiping Left
139695;Swiping Down
124943;Pushing Hand Away
141250;Drumming Fingers
83552;Sliding Two Fingers Down
83308;Rolling Hand Forward
39147;Swiping Right
9656;Doing other things
142175;Thumb Up
119064;Rolling Hand Forward
21896;Sliding Two Fingers Left
146221;Pulling Two Fingers In
89051;Turning Hand Clockwise
52535;Swiping Left
14168;Thumb Up
87675;Sliding Two Fingers Left
10954;Pulling Hand In
89672;Sliding Two Fingers Left
120614;Sliding Two Fingers Up
22641;No gesture
137700;Doing other things
64544;Zooming In With Full Hand
141538;Swiping Left
27019;Zooming Out With Full Hand
13296;Swiping Up
93479;Swiping Right
4400;Doing other things
19510;Swiping Down
92617;Swiping Right
74170;Swiping Right
96488;Swiping Left
38923;Turning Hand Counterclockwise
9326;Shaking Hand
118671;Doing other things
34231;Pushing Two Fingers Away
142133;Sliding Two Fingers Right
16489;Shaking Hand
123208;Pushing Hand Away
127369;Sliding Two Fingers Down
101825;Sliding Two Fingers Left
88141;Sliding Two Fingers Right
93246;Swiping Right
133481;Rolling Hand Forward
120384;Pushing Two Fingers Away
73745;Swiping Down
132418;Rolling Hand Backward
105921;Pushing Two Fingers Away
72848;Turning Hand Counterclockwise
120288;Pushing Hand Away
44785;Sliding Two Fingers Left
146582;Sliding Two Fingers Left
111912;Doing other things
13419;Sliding Two Fingers Down
28582;Swiping Down
78712;Swiping Left
113134;Thumb Up
123678;Zooming Out With Two Fingers
131506;Drumming Fingers
67861;Pulling Hand In
49170;Sliding Two Fingers Left
47879;Sliding Two Fingers Right
101365;Thumb Down
56664;Zooming Out With Full Hand
45090;Rolling Hand Backward
47349;Rolling Hand Forward
39775;Zooming Out With Full Hand
87288;Thumb Up
126166;Turning Hand Counterclockwise
99177;Doing other things
134507;Doing other things
110571;Sliding Two Fingers Left
105789;Zooming Out With Two Fingers
144930;Drumming Fingers
77838;Sliding Two Fingers Right
107121;Sliding Two Fingers Left
127270;Zooming In With Full Hand
144864;Sliding Two Fingers Down
24194;Sliding Two Fingers Down
23986;Stop Sign
6397;Drumming Fingers
23644;Doing other things
78355;Pushing Two Fingers Away
38582;Turning Hand Counterclockwise
74805;Drumming Fingers
80882;Swiping Down
38064;Zooming Out With Full Hand
13325;Doing other things
103031;Swiping Left
60595;Zooming In With Full Hand
118148;Doing other things
1010;Pulling Hand In
95415;Swiping Left
66968;Thumb Down
80551;Zooming Out With Full Hand
43296;Drumming Fingers
96018;Turning Hand Counterclockwise
43041;Sliding Two Fingers Down
23035;Doing other things
105033;Turning Hand Counterclockwise
33939;Turning Hand Counterclockwise
83949;Pulling Hand In
65688;Swiping Right
55270;Swiping Down
67569;Sliding Two Fingers Down
12436;Rolling Hand Backward
39336;Doing other things
53455;Sliding Two Fingers Right
71372;Sliding Two Fingers Right
81391;Rolling Hand Forward
122992;Stop Sign
10012;Sliding Two Fingers Up
88598;Doing other things
101594;Zooming Out With Two Fingers
55024;Doing other things
122090;Turning Hand Clockwise
103298;Sliding Two Fingers Down
106617;Sliding Two Fingers Left
104086;Rolling Hand Backward
84708;Swiping Right
24060;Zooming Out With Two Fingers
132278;Swiping Down
124701;Swiping Down
81681;Rolling Hand Backward
82257;Rolling Hand Forward
2501;Sliding Two Fingers Down
33618;Thumb Up
130646;Zooming Out With Full Hand
1692;Pulling Hand In
91207;Pushing Two Fingers Away
20496;No gesture
57333;Shaking Hand
136168;Thumb Down
57914;Swiping Left
64422;Sliding Two Fingers Left
122105;Pulling Hand In
85028;Sliding Two Fingers Up
31560;Doing other things
100941;Rolling Hand Backward
75300;Turning Hand Clockwise
39517;Swiping Left
99488;Doing other things
35859;Doing other things
12855;Sliding Two Fingers Right
97614;Sliding Two Fingers Down
26333;Sliding Two Fingers Down
57833;Pushing Hand Away
42907;Zooming In With Full Hand
11798;Rolling Hand Backward
91126;Doing other things
87339;Zooming In With Full Hand
27018;Doing other things
54505;Sliding Two Fingers Right
19693;Sliding Two Fingers Down
83318;Turning Hand Counterclockwise
44592;Sliding Two Fingers Right
76615;Shaking Hand
20703;Sliding Two Fingers Up
144411;Shaking Hand
16708;Swiping Right
121357;Sliding Two Fingers Right
58406;Rolling Hand Forward
72379;Drumming Fingers
137483;Swiping Down
106155;No gesture
125991;Shaking Hand
125823;Pushing Hand Away
91997;Sliding Two Fingers Left
108915;Sliding Two Fingers Left
51459;Pushing Hand Away
130844;Shaking Hand
42841;Sliding Two Fingers Down
31255;Doing other things
83980;Zooming Out With Two Fingers
114340;Turning Hand Counterclockwise
37659;Swiping Down
69775;Doing other things
55987;Zooming In With Two Fingers
107154;Turning Hand Clockwise
142350;Doing other things
143695;Turning Hand Counterclockwise
100790;Sliding Two Fingers Right
82377;Rolling Hand Backward
136803;Swiping Right
119192;Doing other things
108243;Swiping Down
104986;Zooming In With Two Fingers
66126;Thumb Down
87026;Thumb Down
117475;Doing other things
97361;Pulling Two Fingers In
140910;Pushing Two Fingers Away
54879;Swiping Down
12758;Doing other things
119110;Pulling Two Fingers In
131503;Doing other things
29269;No gesture
46239;Shaking Hand
61627;Pushing Hand Away
810;Doing other things
31239;Pushing Hand Away
82585;Swiping Left
81579;Pulling Hand In
78684;Swiping Left
65627;Swiping Left
39586;Doing other things
7038;Pushing Hand Away
77450;Doing other things
50355;Drumming Fingers
96334;Sliding Two Fingers Right
28093;No gesture
38556;Zooming In With Full Hand
59263;Doing other things
77163;Zooming Out With Full Hand
102999;Thumb Up
6970;Zooming In With Full Hand
46661;Zooming Out With Two Fingers
100368;Swiping Down
59778;Rolling Hand Forward
36068;Pushing Two Fingers Away
42773;Swiping Left
50806;Doing other things
45652;Doing other things
18882;Doing other things
82815;Turning Hand Counterclockwise
80447;Pushing Two Fingers Away
20128;Drumming Fingers
104304;Thumb Down
129366;No gesture
3061;Zooming In With Two Fingers
64281;Zooming In With Full Hand
55805;Zooming Out With Full Hand
138398;Zooming Out With Full Hand
141566;Swiping Down
94654;Zooming Out With Two Fingers
64024;Sliding Two Fingers Right
71378;Doing other things
107830;Thumb Up
65915;Zooming In With Full Hand
43239;Doing other things
86541;Doing other things
72031;Swiping Right
20755;Sliding Two Fingers Left
125824;Sliding Two Fingers Right
137066;Doing other things
54218;Swiping Down
39582;Stop Sign
96433;Shaking Hand
56902;Swiping Right
113560;Thumb Down
15609;Zooming In With Two Fingers
54976;Zooming In With Full Hand
126731;Doing other things
23320;Pushing Two Fingers Away
18149;Rolling Hand Backward
9441;Sliding Two Fingers Right
11483;Swiping Down
123469;Sliding Two Fingers Up
100972;Zooming In With Two Fingers
86076;Shaking Hand
146418;Doing other things
22301;Swiping Left
116812;Drumming Fingers
9490;Rolling Hand Backward
105101;Pulling Hand In
99069;Sliding Two Fingers Left
10677;Doing other things
4661;Thumb Down
133811;Thumb Up
5456;Pushing Hand Away
18452;Pushing Two Fingers Away
41492;Swiping Left
136243;Stop Sign
46869;Sliding Two Fingers Right
147256;Swiping Down
142322;Doing other things
101439;Swiping Right
41341;Turning Hand Counterclockwise
39172;Sliding Two Fingers Left
82111;Swiping Up
119085;Rolling Hand Backward
65074;Thumb Down
48811;Sliding Two Fingers Right
139882;Turning Hand Counterclockwise
56645;No gesture
52914;Drumming Fingers
118942;Rolling Hand Forward
26681;Pushing Hand Away
33830;Turning Hand Counterclockwise
64873;Doing other things
105188;No gesture
42142;Swiping Down
4814;Sliding Two Fingers Down
43079;Swiping Down
139652;Shaking Hand
89150;Doing other things
46279;Shaking Hand
143068;Sliding Two Fingers Down
59710;Thumb Down
114708;Pulling Two Fingers In
145135;Doing other things
47809;No gesture
62159;Shaking Hand
108693;Turning Hand Clockwise
26736;Pushing Two Fingers Away
74898;Sliding Two Fingers Down
6574;Zooming In With Full Hand
53403;No gesture
9616;Thumb Down
109531;Pulling Two Fingers In
34686;Sliding Two Fingers Down
54563;Sliding Two Fingers Down
2158;Thumb Down
40874;Turning Hand Counterclockwise
90099;Sliding Two Fingers Right
78632;Zooming Out With Full Hand
22218;Swiping Left
14868;Sliding Two Fingers Down
98876;Rolling Hand Forward
129090;Zooming Out With Full Hand
125608;Pulling Hand In
20040;Pulling Two Fingers In
100412;Thumb Up
51676;No gesture
83238;Thumb Up
137637;Doing other things
97452;Rolling Hand Backward
46942;Doing other things
48482;Doing other things
39232;Drumming Fingers
80850;Sliding Two Fingers Down
38580;Stop Sign
115107;Swiping Up
3868;Pushing Two Fingers Away
64456;Doing other things
86656;Swiping Up
20702;Doing other things
25691;Swiping Up
24043;Drumming Fingers
139518;Doing other things
92174;Stop Sign
37090;Pushing Hand Away
28958;Zooming In With Two Fingers
77862;Shaking Hand
139987;Shaking Hand
120097;Doing other things
68449;Rolling Hand Forward
110186;Zooming Out With Two Fingers
109471;Turning Hand Counterclockwise
89525;Swiping Left
16767;Turning Hand Counterclockwise
136302;Sliding Two Fingers Down
116878;Zooming In With Two Fingers
89598;Doing other things
114247;Swiping Right
76709;Zooming Out With Two Fingers
131354;Pulling Hand In
80457;Zooming Out With Full Hand
63715;Pushing Hand Away
101228;Stop Sign
100893;Turning Hand Clockwise
76972;Doing other things
42433;Rolling Hand Forward
118392;Zooming Out With Two Fingers
58763;Swiping Left
126632;Pushing Two Fingers Away
11182;Zooming In With Full Hand
132319;Doing other things
36263;Pushing Two Fingers Away
44182;Turning Hand Counterclockwise
42351;Doing other things
108789;Swiping Down
122088;Rolling Hand Forward
56047;Stop Sign
50551;Pushing Two Fingers Away
34229;Turning Hand Counterclockwise
108858;Swiping Right
135808;Thumb Up
97139;Swiping Left
44765;Swiping Right
140702;Zooming In With Two Fingers
141288;Rolling Hand Backward
125315;Turning Hand Counterclockwise
24786;Doing other things
127271;Swiping Right
124368;Pushing Hand Away
132204;Doing other things
78102;Thumb Up
78073;Doing other things
72695;Zooming In With Two Fingers
34925;Turning Hand Counterclockwise
39373;Pushing Hand Away
87409;Thumb Up
137721;Shaking Hand
42551;Turning Hand Counterclockwise
113733;Doing other things
123585;Doing other things
45933;Pulling Hand In
68699;Thumb Down
130675;Pushing Two Fingers Away
53559;Turning Hand Counterclockwise
60811;Doing other things
11642;Rolling Hand Forward
6414;Shaking Hand
74109;Rolling Hand Backward
105736;Drumming Fingers
102780;Pulling Two Fingers In
108276;Drumming Fingers
36002;Pulling Hand In
38355;Zooming Out With Two Fingers
17735;Doing other things
92485;Doing other things
99350;Turning Hand Clockwise
110133;Swiping Down
112281;Rolling Hand Backward
61012;Thumb Up
120323;Pulling Two Fingers In
63702;Drumming Fingers
87853;Drumming Fingers
134711;Zooming In With Two Fingers
54292;Sliding Two Fingers Left
57384;Turning Hand Counterclockwise
131764;Stop Sign
92697;Swiping Right
115938;Doing other things
23216;Swiping Down
90180;Turning Hand Counterclockwise
143181;Sliding Two Fingers Down
128594;Pushing Hand Away
101452;Doing other things
26167;No gesture
79757;Zooming In With Two Fingers
36920;Thumb Up
104872;Doing other things
71346;Turning Hand Counterclockwise
67187;Sliding Two Fingers Down
102495;Sliding Two Fingers Right
15349;Swiping Left
4934;Thumb Up
2958;Swiping Down
38855;Sliding Two Fingers Left
97457;Sliding Two Fingers Right
615;No gesture
106903;Rolling Hand Backward
52101;Pulling Hand In
146508;Drumming Fingers
37116;Pulling Two Fingers In
22224;Zooming Out With Two Fingers
14307;Shaking Hand
6116;No gesture
7089;No gesture
134836;No gesture
98487;Doing other things
116998;Sliding Two Fingers Up
109318;Zooming In With Two Fingers
14924;Rolling Hand Backward
104611;Sliding Two Fingers Down
98091;Sliding Two Fingers Down
59587;Drumming Fingers
13677;Sliding Two Fingers Right
4393;Pulling Two Fingers In
83837;Rolling Hand Forward
73929;Drumming Fingers
36686;Swiping Left
38890;Sliding Two Fingers Down
106735;Pushing Hand Away
77664;Rolling Hand Backward
30003;Zooming In With Two Fingers
125767;Zooming Out With Full Hand
24032;Swiping Down
130936;Swiping Down
38218;No gesture
116467;Drumming Fingers
22456;Doing other things
48054;Thumb Down
11969;Zooming In With Two Fingers
137184;Swiping Left
136938;Doing other things
108777;Turning Hand Clockwise
65808;Drumming Fingers
21432;Pushing Two Fingers Away
61697;Doing other things
35567;Pushing Hand Away
36789;Swiping Right
122817;Thumb Up
144695;Turning Hand Clockwise
88529;Rolling Hand Backward
80890;Sliding Two Fingers Up
142554;Pulling Hand In
120376;Zooming In With Two Fingers
96808;No gesture
116697;Thumb Down
108047;Zooming Out With Full Hand
36332;Doing other things
49639;Sliding Two Fingers Down
1540;Pushing Hand Away
67715;Swiping Down
81445;Drumming Fingers
16531;Pushing Two Fingers Away
61492;Stop Sign
109118;Sliding Two Fingers Left
86160;Zooming In With Two Fingers
59740;Thumb Down
142177;Sliding Two Fingers Right
82750;No gesture
44189;Pulling Hand In
65162;Pushing Hand Away
62348;Swiping Right
48039;Thumb Up
12056;Sliding Two Fingers Left
115176;Swiping Right
24532;Zooming Out With Two Fingers
9288;Swiping Right
30773;Turning Hand Counterclockwise
97227;Swiping Left
121927;No gesture
16340;Swiping Down
111799;Doing other things
83386;Pushing Two Fingers Away
133741;Rolling Hand Backward
32639;Zooming Out With Two Fingers
133400;Zooming Out With Two Fingers
123619;Zooming Out With Two Fingers
16181;Thumb Down
101127;Thumb Up
11021;Shaking Hand
145758;Sliding Two Fingers Down
7825;Thumb Down
23308;Turning Hand Counterclockwise
2572;Sliding Two Fingers Left
130877;Swiping Down
59246;Swiping Down
335;Doing other things
103135;Swiping Right
86498;Sliding Two Fingers Down
27083;Stop Sign
105513;Zooming In With Two Fingers
29055;Sliding Two Fingers Down
33326;Thumb Down
95828;Sliding Two Fingers Right
89531;Doing other things
133491;Doing other things
107696;Swiping Down
27631;Swiping Right
115024;Zooming Out With Two Fingers
56627;Thumb Down
7039;Rolling Hand Backward
29740;Pushing Two Fingers Away
46544;Doing other things
32136;Pulling Hand In
63824;Drumming Fingers
3533;Turning Hand Counterclockwise
13006;Sliding Two Fingers Left
48883;Rolling Hand Backward
60861;No gesture
126830;Zooming Out With Two Fingers
55651;Thumb Down
42056;Swiping Down
54862;Sliding Two Fingers Up
